"Browser","Users","Org"
"Iron 47.0.2500.0","7","1"
"Chrome 47.0.2526.106","1","1"
"Chrome 47.0.2526.106","173","61"
"Chrome 47.0.2526.111","58","23"
"Chrome 47.0.2526.73","95","22"
"Chrome 47.0.2526.80","95","33"
"Chrome 48.0.2564.103","48","21"
"Chrome 48.0.2564.109","217","31"
"Chrome 48.0.2564.116","694","51"
"Chrome 48.0.2564.82","28","17"
"Chrome 48.0.2564.97","67","21"
"Chrome 49.0.2577.0","1","1"
"Chrome 49.0.2623.108","38","12"
"Opera 36.0.2130.65","1","1"
"Chrome 49.0.2623.110","4","2"
"Chrome 49.0.2623.110","3","1"
"Chrome 49.0.2623.110","259","64"
"Opera 36.0.2130.75","2","2"
"Chrome 49.0.2623.112","247","50"
"Sogou Explorer 2.X","39","17"
"Chrome 49.0.2623.28","1","1"
"Chrome 49.0.2623.75","111","25"
"Chrome 49.0.2623.87","361","77"
"Chrome 50.0.2631.0","1","1"
"Chrome 50.0.2632.0","10","8"
"Chrome 50.0.2650.0","1","1"
"Chrome 50.0.2657.3","1","1"
"Chrome 50.0.2661.102","1424","93"
"Chrome 50.0.2661.102","1","1"
"Chrome 50.0.2661.102","1","1"
"Chrome 50.0.2661.102","5","3"
"Chrome 50.0.2661.102","4","4"
"Chrome 50.0.2661.102","1","1"
"Chrome 50.0.2661.102","1","1"
"Chrome 50.0.2661.102","2","2"
"Chrome 50.0.2661.18","1","1"
"Chrome 50.0.2661.64","1","1"
"Chrome 50.0.2661.75","175","34"
"Chrome 50.0.2661.87","114","27"
"Chrome 50.0.2661.94","227","62"
"Chrome 50.0.2661.95","1","1"
"Chrome 51.0.2672.0","4","4"
"Chrome 51.0.2683.0","26","16"
"Chrome 51.0.2684.0","2","2"
"Chrome 51.0.2700.0","1","1"
"Chrome 51.0.2701.0","1","1"
"Chrome 51.0.2704.103","973","116"
"Chrome 51.0.2704.106","845","59"
"Chrome 51.0.2704.63","73","19"
"Chrome 51.0.2704.79","41","12"
"Opera 38.0.2220.31","4","3"
"Chrome 51.0.2704.84","295","38"
"Chrome 51.36.2704.63","1","1"
"Chrome 51.9.2704.63","1","1"
"Chrome 52.0.0.11700","2","2"
"Chrome 52.0.2729.4","1","1"
"Chrome 52.0.2743.116","1","1"
"Chrome 52.0.2743.116","1","1"
"Chrome 52.0.2743.116","1220","148"
"Chrome 52.0.2743.6","2","2"
"Opera 39.0.2256.48","1","1"
"Chrome 52.0.2743.82","672","42"
"Chrome 52.18.2743.82","1","1"
"Chrome 53.0.0.11780","1","1"
"Chrome 53.0.2754.0","1","1"
"Chrome 53.0.2774.3","1","1"
"Chrome 53.0.2785.101","286","48"
"Chrome 53.0.2785.104","2","2"
"Chrome 53.0.2785.104","4","1"
"Chrome 53.0.2785.104","1","1"
"Chrome 53.0.2785.104","1","1"
"Chrome 53.0.2785.104","6","5"
"Chrome 53.0.2785.104","1","2"
"Chrome 53.0.2785.113","78","19"
"Chrome 53.0.2785.116","1211","127"
"Opera 40.0.2308.90","1","1"
"Chrome 53.0.2785.143","1165","150"
"Chrome 53.0.2785.148","1","1"
"Chrome 53.0.2785.21","1","1"
"Chrome 53.0.2785.8","1","1"
"Chrome 53.0.2785.89","40","7"
"Chrome 53.16.2785.143","1","1"
"Chrome 54.0.2810.2","2","1"
"Chrome 54.0.2840.100","3","3"
"Chrome 54.0.2840.100","2","2"
"Yandex.Browser 16.11.0.2680","1","1"
"Yandex.Browser 16.11.1.673","1","1"
"Yandex.Browser 16.11.1.673","9","4"
"Chrome 54.0.2840.59","1762","79"
"Chrome 54.0.2840.71","1026","162"
"Opera 41.0.2353.56","1","1"
"Chrome 54.0.2840.87","437","65"
"Opera 41.0.2353.69","7","7"
"Chrome 54.0.2840.99","3527","624"
"Chrome 54.0.2840.99","1","1"
"Chrome 54.0.2840.99","1","1"
"Chrome 54.10.2840.71","1","1"
"Chrome 54.12.2840.71","1","1"
"Chrome 54.16.2840.71","2","2"
"Chrome 54.19.2840.71","1","1"
"Chrome 54.2.2840.59","1","1"
"Chrome 54.21.2840.71","1","1"
"Chrome 54.5.2840.59","2","2"
"Chrome 54.7.2840.71","1","1"
"Chrome 54.9.2840.71","1","1"
"Chrome 55.0.2882.4","1","1"
"Chrome 55.0.2883.44","1","1"
"Chrome 55.0.2883.52","1","1"
"Opera 42.0.2393.85","5","5"
"Chrome 55.0.2883.75","839","119"
"Chrome 55.0.2883.87","1","1"
"Opera 42.0.0.239320338","1","1"
"Opera 42.0.2393.94","3","1"
"Opera 42.0.2393.94","1","1"
"Opera 42.0.2393.94","2","1"
"Opera 42.0.2393.94","182","88"
"Chrome 55.0.2883.87","4","3"
"Chrome 55.0.2883.87","78069","4272"
"Yandex.Browser 17.1.1.264","2","2"
"Chrome 55.0.2883.92","1","1"
"Chrome 55.0.2883.92","1","1"
"Chrome 55.0.2883.98","20","19"
"Chrome 55.0.2900.1","1","1"
"Chrome 55.14.2883.75","2","2"
"Chrome 55.2.2883.75","1","1"
"Chrome 55.7.2883.75","2","2"
"Chrome 55.8.2883.75","1","1"
"Chrome 56.0.2906.0","1","1"
"Opera 43.0.2431.0","2","2"
"Opera 43.0.2442.7","2","2"
"Chrome 56.0.2924.10","1","1"
"Chrome 56.0.2924.18","1","1"
"Chrome 56.0.2924.21","1","1"
"Chrome 56.0.2924.28","9","5"
"Chrome 56.0.2924.51","9","6"
"Chrome 57.0.2950.4","12","4"
"Chrome 57.0.2950.5","2","2"
"Chrome 57.0.2964.0","1","1"
"Chrome 57.0.2970.0","38","8"
"Chrome 57.0.2974.0","1","1"
"Chrome 52.0.2743.82","3","3"
"Chrome 52.0.2743.82","1","1"
"Maxthon 4.4.6.1000","2","2"
"Maxthon 4.4.6.2000","1","1"
"Maxthon 4.4.8.1000","7","2"
"Maxthon 4.9.2.1000","1","1"
"Maxthon 4.9.3.1000","3","3"
"Maxthon 4.9.4.2000","4","3"
"Maxthon 5.0.1.3000","1","1"
"Maxthon 5.0.2.1000","2","2"
"Chrome 52.3.2743.138","1","1"
"Chrome 22.0.1229.94","1","1"
"Chrome 22.0.1229.96","1","1"
"Iron 22.0.2150.0","2","1"
"PhantomJS 2.1.1","1","1"
"PhantomJS 2.1.1","1","1"
"PhantomJS 2.1.1","1","1"
"IE 11.0","3","1"
"IE 11.0","2","2"
"IE 11.0","1","1"
"IE 11.0","2","2"
"IE 11.0","1","1"
"IE 11.0","3","2"
"IE 11.0","1","1"
"IE 11.0","6","4"
"IE 11.0","51","1"
"IE 11.0","38","4"
"IE 11.0","70","1"
"IE 11.0","5","1"
"IE 11.0","3","3"
"IE 11.0","1","1"
"IE 11.0","3","3"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","53","5"
"IE 11.0","7","1"
"IE 11.0","2","1"
"IE 11.0","2","1"
"IE 11.0","3","1"
"IE 11.0","2","1"
"IE 11.0","13","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","6","2"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","2","2"
"IE 11.0","33","20"
"IE 11.0","1","1"
"IE 11.0","12","1"
"IE 11.0","5","1"
"IE 11.0","2","2"
"IE 11.0","2","1"
"IE 11.0","26","3"
"IE 11.0","2","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","7","1"
"IE 11.0","2","1"
"IE 11.0","40","1"
"IE 11.0","1","1"
"IE 11.0","332","10"
"IE 11.0","34","4"
"IE 11.0","7","2"
"IE 11.0","4","1"
"IE 11.0","1","1"
"IE 11.0","10","2"
"IE 11.0","4","1"
"IE 11.0","7","2"
"IE 11.0","4","3"
"IE 11.0","22","12"
"IE 11.0","7","6"
"IE 11.0","82579","2564"
"IE 11.0","7","3"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","2","2"
"IE 11.0","2","1"
"IE 11.0","1","1"
"IE 11.0","2","2"
"IE 11.0","9","1"
"IE 11.0","4","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","7","2"
"IE 11.0","29","4"
"IE 11.0","33","5"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","2","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","7","7"
"IE 11.0","1","1"
"IE 11.0","8","1"
"Firefox 10.0.2","1","1"
"Firefox 10.0.4","1","1"
"Firefox 11.0","1","1"
"Firefox 12.0","2","2"
"Firefox 13.0","11","1"
"Firefox 14.0.1","3","2"
"Firefox 15.0.1","4","2"
"Firefox 16.0","1","1"
"Firefox 17.0","1","1"
"Firefox 17.0","3","3"
"Firefox 18.0","7","3"
"Firefox 19.0","4","3"
"Firefox 19.0","1","1"
"Firefox 20.0","5","3"
"Firefox 21.0","2","1"
"Firefox 22.0","41","6"
"Firefox 23.0","1","1"
"Mozilla rv:24.0","4","1"
"Firefox 24.0","97","17"
"Firefox 24.0","2","2"
"Firefox 25.0","33","4"
"Firefox 26.0","12","7"
"Firefox 27.0","12","3"
"Firefox 28.0","18","8"
"Firefox 29.0","43","13"
"Firefox 30.0","46","18"
"Firefox 31.0","214","36"
"Firefox 32.0","64","17"
"SeaMonkey 2.30","1","1"
"Firefox 33.0","35","18"
"Firefox 34.0","28","16"
"Firefox 35.0","447","24"
"Firefox 36.0","37","21"
"Firefox 37.0","225","27"
"Firefox 38.0","922","119"
"Firefox 38.0","1","1"
"Firefox 38.0","4","2"
"Firefox 39.0","155","34"
"Firefox 40.0","105","40"
"Firefox 40.0.2","1","1"
"Firefox 41.0","1","1"
"Firefox 41.0","153","39"
"Firefox 42.0","116","34"
"SeaMonkey 2.40","1","1"
"Firefox 43.0","190","81"
"Firefox 44.0","172","43"
"Firefox 45.0","1","1"
"Firefox 45.0","9749","310"
"Firefox 45.0","1","1"
"Firefox 45.0","1","1"
"Firefox 45.0","6","1"
"Firefox 45.0","1","1"
"Firefox 45.0","2","1"
"Pale Moon 27.0.3","1","1"
"Firefox 46.0","183","63"
"Firefox 47.0","873","180"
"Firefox 48.0","645","112"
"SeaMonkey 2.46","3","2"
"Firefox 49.0","913","172"
"Firefox 5.0.1","1","1"
"Firefox 50.0","12482","1661"
"Firefox 50.0","1","1"
"Firefox 50.1","1","1"
"Firefox 51.0","108","47"
"Firefox 52.0","11","10"
"Firefox 53.0","1","1"
"Firefox 8.0.1","2","1"
"Chrome 50.0.2661.102","1","1"
"Chrome 37.0.2062.103","1","1"
"Chrome 37.0.2062.124","36","1"
"Chrome 38.0.2125.111","17","3"
"Chrome 39.0.2171.71","3","1"
"Chrome 39.0.2171.95","8","3"
"Chrome 39.0.2171.99","23","2"
"Chrome 40.0.2214.111","6","1"
"Chrome 40.0.2214.115","11","2"
"Chrome 40.0.2214.91","2","1"
"Chrome 40.0.2214.93","1","1"
"Chrome 41.0.2272.101","1","1"
"Chrome 41.0.2272.118","20","2"
"Chrome 41.0.2272.89","16","5"
"Chrome 42.0.2311.135","10","2"
"Chrome 42.0.2311.90","1","1"
"Chrome 43.0.2357.124","1","1"
"Chrome 43.0.2357.130","8","1"
"Chrome 43.0.2357.132","2","2"
"Chrome 43.0.2357.134","169","3"
"Chrome 43.0.2357.81","10","3"
"Chrome 44.0.2403.125","1","1"
"Chrome 44.0.2403.155","29","4"
"Chrome 44.0.2403.157","28","4"
"Chrome 44.0.2403.89","3","2"
"Chrome 45.0.2454.101","35","2"
"Chrome 45.0.2454.15","1","1"
"Chrome 45.0.2454.85","11","4"
"Chrome 46.0.2490.71","2","2"
"Chrome 46.0.2490.80","138","12"
"Chrome 46.0.2490.86","53","6"
"Chrome 47.0.2526.106","8","5"
"Chrome 47.0.2526.111","15","8"
"Chrome 47.0.2526.73","33","2"
"Chrome 47.0.2526.80","20","6"
"Chrome 48.0.2564.103","4","3"
"Chrome 48.0.2564.109","12","5"
"Chrome 48.0.2564.116","16","4"
"Chrome 48.0.2564.82","3","2"
"Chrome 48.0.2564.97","48","3"
"Chrome 49.0.2612.0","1","1"
"Chrome 49.0.2623.110","23","12"
"Chrome 49.0.2623.112","23","7"
"Chrome 49.0.2623.75","4","4"
"Chrome 49.0.2623.87","14","7"
"Chrome 50.0.2641.0","1","1"
"Chrome 50.0.2652.0","1","1"
"Chrome 50.0.2661.102","100","23"
"Chrome 50.0.2661.75","12","9"
"Chrome 50.0.2661.87","4","4"
"Chrome 50.0.2661.94","136","16"
"Chrome 51.0.2704.103","770","44"
"Chrome 51.0.2704.106","333","59"
"Chrome 51.0.2704.29","3","2"
"Chrome 51.0.2704.47","1","1"
"Chrome 51.0.2704.54","1","1"
"Chrome 51.0.2704.63","14","13"
"Chrome 51.0.2704.79","29","11"
"Chrome 51.0.2704.84","113","37"
"Chrome 52.0.2715.0","1","1"
"Chrome 52.0.2739.0","1","1"
"Chrome 52.0.2743.116","770","115"
"Chrome 52.0.2743.117","1","1"
"Chrome 52.0.2743.82","248","58"
"Chrome 53.0.2785.101","415","32"
"Chrome 53.0.2785.113","10","7"
"Chrome 53.0.2785.116","242","64"
"Chrome 53.0.2785.143","659","76"
"Chrome 53.0.2785.89","28","17"
"Chrome 54.0.2840.16","1","1"
"Chrome 54.0.2840.34","2","1"
"Chrome 54.0.2840.59","203","52"
"Chrome 54.0.2840.71","527","95"
"Chrome 54.0.2840.87","804","79"
"Chrome 54.0.2840.99","1406","342"
"Chrome 55.0.2883.21","2","1"
"Chrome 55.0.2883.35","1","1"
"Chrome 55.0.2883.59","8","3"
"Chrome 55.0.2883.75","652","101"
"Chrome 55.0.2883.87","24122","2523"
"Chrome 55.0.2883.92","2","2"
"Chrome 55.0.2883.92","1","1"
"Chrome 55.0.2883.98","1","2"
"Chrome 55.0.2900.1","1","1"
"Chrome 56.0.2896.3","1","1"
"Chrome 56.0.2902.0","1","1"
"Chrome 56.0.2913.0","1","1"
"Chrome 56.0.2924.18","2","2"
"Chrome 56.0.2924.21","3","3"
"Chrome 56.0.2924.28","91","61"
"Chrome 56.0.2924.3","1","1"
"Chrome 56.0.2924.51","57","44"
"Chrome 57.0.2937.0","1","1"
"Chrome 57.0.2946.0","1","1"
"Chrome 57.0.2948.0","1","1"
"Chrome 57.0.2950.0","1","1"
"Chrome 57.0.2950.4","12","10"
"Chrome 57.0.2951.0","1","1"
"Chrome 57.0.2958.0","1","1"
"Chrome 57.0.2966.0","1","1"
"Chrome 57.0.2967.0","1","1"
"Chrome 57.0.2970.0","34","27"
"Chrome 57.0.2971.0","8","8"
"Chrome 51.0.2704.106","2","1"
"IE 11.0","4","1"
"IE 11.0","1","1"
"IE 11.0","1016","122"
"IE 11.0","1","1"
"Mozilla rv:24.0","382","4"
"Pale Moon 24.1.0","1","1"
"Firefox 38.0","1","1"
"Pale Moon 26.3.3","1","1"
"Firefox 39.0","1","1"
"Firefox 40.1.0","2","2"
"Firefox 42.0","6","3"
"Firefox 43.0","11","6"
"Firefox 44.0","30","5"
"Firefox 45.0","66","26"
"Pale Moon 27.0.2","1","1"
"Pale Moon 27.0.3","1","1"
"Firefox 46.0","11","7"
"Firefox 47.0","1","1"
"Firefox 47.0","18","14"
"Firefox 48.0","19","9"
"Firefox 48.0.1","1","1"
"Firefox 49.0","20","13"
"Firefox 49.0.3","1","1"
"Firefox 50.0","2","2"
"Firefox 50.0","366","147"
"Firefox 50.0.2","3","3"
"Firefox 50.1.0","15","12"
"Firefox 50.0","1","1"
"Firefox 51.0","7","5"
"Firefox 52.0","2","2"
"Firefox 53.0","3","3"
"Firefox 10.0","1","1"
"Firefox 10.0.1","5","2"
"Firefox 10.0.2","1","1"
"Firefox 11.0","44","2"
"Firefox 12.0","1","1"
"Firefox 14.0","1","1"
"Firefox 14.0.1","11","3"
"Firefox 15.0","1","1"
"Firefox 16.0","4","2"
"Firefox 17.0","2","2"
"Firefox 19.0","5","4"
"Firefox 20.0","2","1"
"Firefox 21.0","2","2"
"Firefox 22.0","123","6"
"Firefox 23.0","15","5"
"Firefox 24.0","8","7"
"Firefox 25.0","11","4"
"Firefox 26.0","20","3"
"Firefox 27.0","5","4"
"Firefox 28.0","2","2"
"Firefox 29.0","43","8"
"Firefox 30.0","22","10"
"Firefox 31.0","31","13"
"Firefox 32.0","13","6"
"Firefox 32.0","1","1"
"Firefox 33.0","45","7"
"Firefox 34.0","12","8"
"Firefox 35.0","235","13"
"Firefox 36.0","14","4"
"Firefox 36.0","1","1"
"Firefox 37.0","20","10"
"Firefox 38.0","203","33"
"Pale Moon 26.4.0","1","1"
"Firefox 39.0","124","11"
"Firefox 40.0","164","11"
"Firefox 41.0","168","12"
"Firefox 42.0","33","12"
"Firefox 43.0","128","51"
"Firefox 44.0","735","18"
"Firefox 45.0","558","66"
"Firefox 46.0","39","20"
"Firefox 47.0","249","72"
"Firefox 48.0","1025","50"
"Firefox 49.0","133","42"
"Firefox 5.0.1","7","2"
"Firefox 50.0","2407","349"
"Firefox 51.0","42","18"
"Firefox 7.0.1","2","1"
"Firefox 9.0.1","1","1"
"Chrome 42.0.2311.135","2","2"
"Chrome 46.0.2486.0","2","1"
"Chrome 54.0.2840.99","2","1"
"Chrome 55.0.2883.75","1","1"
"Chrome 55.0.2883.87","50","15"
"Safari 5.1.7","1","1"
"Chrome 20.0.1132.47","3","1"
"Chrome 19.0.1084.52","1","1"
"Chrome 25.0.1364.5","1","1"
"Chrome 46.0.2490.71","1","1"
"Chrome 27.0.1453.110","2","1"
"Chrome 27.0.1453.94","3","2"
"Sogou Explorer 2.X","1","1"
"Chrome 39.0.2171.99","1","1"
"Chrome 42.0.2311.135","1","1"
"Chrome 43.0.2357.81","4","1"
"Chrome 45.0.2454.101","1","1"
"Chrome 47.0.2526.80","1","1"
"Chrome 48.0.2564.97","1","1"
"Chrome 49.0.2623.87","1","1"
"Chrome 50.0.2661.75","1","1"
"Chrome 51.0.2704.79","1","1"
"Chrome 52.0.2743.116","1","1"
"Chrome 53.0.2785.116","1","1"
"Chrome 53.0.2785.143","1","1"
"Chrome 54.0.2840.71","2","2"
"Chrome 54.0.2840.99","6","6"
"Chrome 55.0.2883.35","1","1"
"Chrome 55.0.2883.75","3","2"
"Opera 42.0.2393.94","1","1"
"Chrome 55.0.2883.87","213","100"
"PhantomJS 2.1.1","1","1"
"IE 11.0","24","5"
"Firefox 10.0.7","1","1"
"Firefox 14.0.1","7","1"
"Firefox 16.0","1","1"
"Firefox 17.0","1","1"
"Firefox 23.0","2","1"
"Firefox 29.0","1","1"
"Firefox 31.0","5","2"
"Firefox 32.0","2","1"
"Firefox 33.0","2","1"
"Firefox 35.0","1","1"
"Firefox 38.0","2","1"
"Firefox 39.0","2","2"
"Firefox 40.0","1","1"
"Firefox 43.0","5","3"
"Firefox 44.0","2","2"
"Firefox 45.0","6","3"
"Firefox 47.0","17","9"
"Firefox 48.0","17","2"
"Firefox 49.0","1","1"
"Firefox 50.0","55","30"
"Firefox 51.0","8","2"
"Chrome 51.0.2704.84","2","2"
"Chrome 52.0.2743.82","2","1"
"Chrome 53.0.2785.143","1","1"
"Chrome 54.0.2840.99","1","1"
"Chrome 55.0.2883.75","1","1"
"Chrome 55.0.2883.87","79","46"
"Chrome 57.0.2970.0","1","1"
"Firefox 14.0a1","3","1"
"Firefox 48.0","4","1"
"Firefox 49.0","2","2"
"Firefox 50.0","9","1"
"Firefox 14.0.1","3","1"
"Firefox 21.0","1","1"
"Firefox 50.0","4","2"
"Chrome 46.0.2490.71","1","1"
"Chrome 34.0.1825.4","2","1"
"Chrome 39.0.2171.99","1","1"
"Chrome 40.0.2214.91","30","1"
"Chrome 45.0.2454.101","1","1"
"Chrome 50.0.2661.94","1","1"
"Chrome 51.0.2704.103","11","1"
"Chrome 52.0.2743.116","3","1"
"Chrome 52.0.2743.82","2","1"
"Chrome 53.0.2785.113","2","2"
"Chrome 54.0.2840.71","4","1"
"Chrome 54.0.2840.99","2","2"
"Chrome 55.0.2883.75","6","1"
"Chrome 55.0.2883.87","53","26"
"IE 11.0","6","1"
"unknown ","1","1"
"IE 11.0","29","6"
"Chrome 46.0.2490.71","2","2"
"Chrome 31.0.1650.63","6","3"
"Chrome 34.0.1847.116","1","1"
"Chrome 34.0.1847.131","1","1"
"Chrome 35.0.1916.114","1","1"
"Chrome 35.0.1916.153","1","1"
"Chrome 36.0.1925.0","1","1"
"Chrome 36.0.1985.125","4","3"
"Chrome 36.0.1985.143","2","2"
"Chrome 37.0.2062.102","41","1"
"Chrome 37.0.2062.103","1","1"
"Chrome 37.0.2062.124","3","3"
"Chrome 37.0.2062.94","4","1"
"Chrome 38.0.2125.104","1","1"
"Chrome 38.0.2125.111","1","1"
"Chrome 39.0.2171.95","2","1"
"Chrome 39.0.2171.99","25","1"
"Chrome 40.0.2214.111","11","1"
"Chrome 40.0.2214.115","1","1"
"Chrome 41.0.2272.101","278","4"
"Chrome 41.0.2272.118","3","2"
"Chrome 41.0.2272.76","2","1"
"Chrome 41.0.2272.87","1","1"
"Chrome 42.0.2311.135","1","1"
"Chrome 42.0.2311.90","11","1"
"Chrome 43.0.2357.124","40","3"
"Chrome 43.0.2357.130","2","2"
"Chrome 43.0.2357.132","1","1"
"Chrome 43.0.2357.134","19","3"
"Chrome 43.0.2357.81","8","3"
"Chrome 44.0.2403.107","3","2"
"Chrome 44.0.2403.125","1","1"
"Chrome 44.0.2403.130","2","1"
"Chrome 44.0.2403.155","1","1"
"Chrome 44.0.2403.157","1","1"
"Chrome 44.0.2403.89","46","3"
"Iron 45.0.2400.0","10","2"
"Chrome 45.0.2454.101","89","2"
"Chrome 45.0.2454.85","67","2"
"Chrome 45.0.2454.93","1","1"
"Chrome 46.0.2470.0","1","1"
"Chrome 46.0.2472.0","2","2"
"Chrome 46.0.2480.0","2","2"
"Chrome 46.0.2490.71","1","1"
"Chrome 46.0.2490.80","1","1"
"Chrome 46.0.2490.86","2","2"
"Chrome 47","1","1"
"Chrome 47.0.2526.106","19","6"
"Chrome 47.0.2526.73","5","3"
"Chrome 48.0.2564.109","3","3"
"Chrome 48.0.2564.116","6","6"
"Chrome 48.0.2564.82","3","2"
"Chrome 49.0.2623.110","3","3"
"Chrome 49.0.2623.112","8","7"
"Sogou Explorer 2.X","2","2"
"Chrome 49.0.2623.75","1","1"
"Chrome 49.0.2623.87","18","11"
"Chrome 50.0.2631.0","1","1"
"Chrome 50.0.2632.0","1","1"
"Chrome 50.0.2661.102","9","6"
"Chrome 50.0.2661.87","2","2"
"Chrome 50.0.2661.94","662","6"
"Chrome 51.0.2683.0","3","3"
"Chrome 51.0.2704.103","9","5"
"Chrome 51.0.2704.106","5","3"
"Chrome 51.0.2704.79","2","2"
"Opera 38.0.2220.31","2","1"
"Chrome 52.0.2743.116","1","1"
"Chrome 52.0.2743.116","25","15"
"Chrome 52.0.2743.49","1","1"
"Chrome 52.0.2743.82","5","3"
"Chrome 53.0.2785.101","1","1"
"Chrome 53.0.2785.104","1","1"
"Chrome 53.0.2785.116","30","16"
"Chrome 53.0.2785.143","27","16"
"Chrome 54.0.2840.59","1","1"
"Chrome 54.0.2840.71","21","12"
"Chrome 54.0.2840.87","44","6"
"Chrome 54.0.2840.99","112","68"
"Chrome 54.1.2840.59","1","1"
"Chrome 54.16.2840.71","1","1"
"Chrome 55.0.2882.4","1","1"
"Chrome 55.0.2883.75","51","18"
"Opera 42.0.2393.94","29","24"
"Chrome 55.0.2883.87","7015","1007"
"Chrome 55.0.2883.92","1","1"
"Chrome 55.0.2883.98","5","5"
"Chrome 55.8.2883.75","1","1"
"Chrome 56.0.2924.28","1","1"
"Chrome 56.0.2924.51","3","2"
"Chrome 57.0.2950.4","2","2"
"IE 11.0","2","2"
"IE 11.0","1","1"
"IE 11.0","3","3"
"IE 11.0","2","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","2","2"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","1","1"
"IE 11.0","23","7"
"IE 11.0","629","146"
"IE 11.0","7652","365"
"IE 11.0","7","1"
"Firefox 24.0","6","3"
"Firefox 25.0","4","2"
"Firefox 27.0","1","1"
"Firefox 29.0","1","1"
"Pale Moon 27.0.0","1","1"
"Firefox 30.0","6","1"
"Firefox 31.0","21","7"
"Firefox 33.0","16","3"
"Firefox 34.0","9","6"
"Firefox 35.0","9","5"
"Firefox 36.0","2","1"
"Firefox 37.0","100","3"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","2","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","2","1"
"Firefox 38.0","11","9"
"Firefox 39.0","15","10"
"Firefox 40.0","11","3"
"Firefox 41.0","3","2"
"Firefox 42.0","4","3"
"Firefox 43.0","70","11"
"Firefox 44.0","10","7"
"Firefox 45.0","5354","22"
"Firefox 46.0","7","6"
"Firefox 47.0","50","23"
"Firefox 48.0","24","15"
"SeaMonkey 2.46","1","1"
"Firefox 49.0","29","16"
"Firefox 50.0","917","331"
"Firefox 51.0","46","14"
"Firefox 52.0","1","1"
"Chrome 45.0.2454.85","1","1"
"Chrome 46.0.2490.71","1","1"
"Chrome 46.0.2490.80","4","2"
"Chrome 46.0.2490.86","2","2"
"Chrome 48.0.2564.109","6","4"
"Chrome 48.0.2564.116","2","2"
"Chrome 48.0.2564.97","1","1"
"Chrome 49.0.2598.0","1","1"
"Chrome 49.0.2623.112","1","2"
"Chrome 49.0.2623.87","1","1"
"Chrome 50.0.2661.102","5","3"
